onset,duration,description
2016-01-13 10:14:59.854839,1.1397849462365597,BAD_
2016-01-13 10:15:21.804024,0.1937406855439612,BAD_
2016-01-13 10:15:28.096774,2.403225806451612,BAD_
2016-01-13 10:15:44.338710,1.295698924731184,BAD_
2016-01-13 10:15:46.596774,0.672043010752688,BAD_
2016-01-13 10:16:02.413978,2.2043010752688303,BAD_
2016-01-13 10:16:06.442623,1.8256333830104268,BAD_
2016-01-13 10:16:19.639785,2.7956989247311843,BAD_
2016-01-13 10:16:25.559613,10.886624277581092,BAD_
2016-01-13 10:16:36.956989,0.6935483870967829,BAD_
2016-01-13 10:16:41.997765,1.9746646795827159,BAD_
2016-01-13 10:16:45.045455,1.2518628912071534,BAD_
2016-01-13 10:16:52.268817,2.0860215053763507,BAD_
2016-01-13 10:16:55.440860,0.6827956989247355,BAD_
2016-01-13 10:17:00.677419,2.7510458911127103,BAD_
2016-01-13 10:17:19.404620,1.6393442622950831,BAD_
2016-01-13 10:17:23.467742,1.5376344086021732,BAD_
2016-01-13 10:17:30.526882,3.9112699253899166,BAD_
2016-01-13 10:17:40.850224,7.436661698956783,BAD_
2016-01-13 10:17:50.999255,2.9362293075316184,BAD_
2016-01-13 10:17:55.258065,0.6236559139784958,BAD_
2016-01-13 10:18:23.479371,2.8985507246376585,BAD_
2016-01-13 10:18:54.026882,1.2741935483871032,BAD_
2016-01-13 10:19:32.456989,2.634408602150529,BAD_
2016-01-13 10:20:07.763441,0.8064516129032313,BAD_
2016-01-13 10:20:10.188172,1.241935483870975,BAD_
2016-01-13 10:20:15.188172,2.6075268817204456,BAD_
2016-01-13 10:21:13.650538,0.6451612903225623,BAD_
2016-01-13 10:21:39.467742,1.0645161290322562,BAD_
2016-01-13 10:21:48.546497,4.231182795698942,BAD_
